instance_id,rdf:type,oa:hasSource,oa:hasSelector
viewsari:textchunk_14149,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-296,viewsari:position-selector_14149
viewsari:textchunk_14150,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-296,viewsari:position-selector_14150
viewsari:textchunk_14151,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14151
viewsari:textchunk_14152,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14152
viewsari:textchunk_14153,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14153
viewsari:textchunk_14154,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14154
viewsari:textchunk_14155,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14155
viewsari:textchunk_14156,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14156
viewsari:textchunk_14157,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14157
viewsari:textchunk_14158,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14158
viewsari:textchunk_14159,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14159
viewsari:textchunk_14160,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14160
viewsari:textchunk_14161,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-298,viewsari:position-selector_14161
viewsari:textchunk_14162,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14162
viewsari:textchunk_14163,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14163
viewsari:textchunk_14164,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14164
viewsari:textchunk_14165,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14165
viewsari:textchunk_14166,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14166
viewsari:textchunk_14167,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14167
viewsari:textchunk_14168,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14168
viewsari:textchunk_14169,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14169
viewsari:textchunk_14170,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14170
viewsari:textchunk_14171,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14171
viewsari:textchunk_14172,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14172
viewsari:textchunk_14173,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14173
viewsari:textchunk_14174,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14174
viewsari:textchunk_14175,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14175
viewsari:textchunk_14176,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14176
viewsari:textchunk_14177,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14177
viewsari:textchunk_14178,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14178
viewsari:textchunk_14179,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14179
viewsari:textchunk_14180,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14180
viewsari:textchunk_14181,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14181
viewsari:textchunk_14182,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-299,viewsari:position-selector_14182
viewsari:textchunk_14183,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14183
viewsari:textchunk_14184,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14184
viewsari:textchunk_14185,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14185
viewsari:textchunk_14186,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14186
viewsari:textchunk_14187,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14187
viewsari:textchunk_14188,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14188
viewsari:textchunk_14189,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14189
viewsari:textchunk_14190,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14190
viewsari:textchunk_14191,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14191
viewsari:textchunk_14192,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14192
viewsari:textchunk_14193,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14193
viewsari:textchunk_14194,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14194
viewsari:textchunk_14195,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14195
viewsari:textchunk_14196,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14196
viewsari:textchunk_14197,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14197
viewsari:textchunk_14198,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14198
viewsari:textchunk_14199,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14199
viewsari:textchunk_14200,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14200
viewsari:textchunk_14201,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14201
viewsari:textchunk_14202,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14202
viewsari:textchunk_14203,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14203
viewsari:textchunk_14204,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14204
viewsari:textchunk_14205,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14205
viewsari:textchunk_14206,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14206
viewsari:textchunk_14207,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14207
viewsari:textchunk_14208,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14208
viewsari:textchunk_14209,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-300,viewsari:position-selector_14209
viewsari:textchunk_14210,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14210
viewsari:textchunk_14211,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14211
viewsari:textchunk_14212,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14212
viewsari:textchunk_14213,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14213
viewsari:textchunk_14214,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14214
viewsari:textchunk_14215,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14215
viewsari:textchunk_14216,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14216
viewsari:textchunk_14217,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14217
viewsari:textchunk_14218,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14218
viewsari:textchunk_14219,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14219
viewsari:textchunk_14220,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14220
viewsari:textchunk_14221,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14221
viewsari:textchunk_14222,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14222
viewsari:textchunk_14223,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14223
viewsari:textchunk_14224,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14224
viewsari:textchunk_14225,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14225
viewsari:textchunk_14226,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14226
viewsari:textchunk_14227,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14227
viewsari:textchunk_14228,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14228
viewsari:textchunk_14229,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14229
viewsari:textchunk_14230,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14230
viewsari:textchunk_14231,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14231
viewsari:textchunk_14232,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14232
viewsari:textchunk_14233,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14233
viewsari:textchunk_14234,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14234
viewsari:textchunk_14235,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14235
viewsari:textchunk_14236,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14236
viewsari:textchunk_14237,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14237
viewsari:textchunk_14238,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14238
viewsari:textchunk_14239,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14239
viewsari:textchunk_14240,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14240
viewsari:textchunk_14241,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14241
viewsari:textchunk_14242,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14242
viewsari:textchunk_14243,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14243
viewsari:textchunk_14244,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14244
viewsari:textchunk_14245,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14245
viewsari:textchunk_14246,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14246
viewsari:textchunk_14247,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14247
viewsari:textchunk_14248,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14248
viewsari:textchunk_14249,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14249
viewsari:textchunk_14250,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14250
viewsari:textchunk_14251,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14251
viewsari:textchunk_14252,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14252
viewsari:textchunk_14253,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14253
viewsari:textchunk_14254,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14254
viewsari:textchunk_14255,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14255
viewsari:textchunk_14256,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14256
viewsari:textchunk_14257,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14257
viewsari:textchunk_14258,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14258
viewsari:textchunk_14259,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14259
viewsari:textchunk_14260,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14260
viewsari:textchunk_14261,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14261
viewsari:textchunk_14262,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14262
viewsari:textchunk_14263,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14263
viewsari:textchunk_14264,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14264
viewsari:textchunk_14265,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14265
viewsari:textchunk_14266,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14266
viewsari:textchunk_14267,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14267
viewsari:textchunk_14268,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14268
viewsari:textchunk_14269,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14269
viewsari:textchunk_14270,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14270
viewsari:textchunk_14271,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14271
viewsari:textchunk_14272,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14272
viewsari:textchunk_14273,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14273
viewsari:textchunk_14274,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14274
viewsari:textchunk_14275,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14275
viewsari:textchunk_14276,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14276
viewsari:textchunk_14277,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14277
viewsari:textchunk_14278,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14278
viewsari:textchunk_14279,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14279
viewsari:textchunk_14280,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14280
viewsari:textchunk_14281,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-301,viewsari:position-selector_14281
viewsari:textchunk_14282,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-302,viewsari:position-selector_14282
viewsari:textchunk_14283,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-302,viewsari:position-selector_14283
viewsari:textchunk_14284,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-303,viewsari:position-selector_14284
viewsari:textchunk_14285,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-303,viewsari:position-selector_14285
viewsari:textchunk_14286,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-303,viewsari:position-selector_14286
viewsari:textchunk_14287,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-303,viewsari:position-selector_14287
viewsari:textchunk_14288,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-303,viewsari:position-selector_14288
viewsari:textchunk_14289,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-303,viewsari:position-selector_14289
viewsari:textchunk_14290,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-303,viewsari:position-selector_14290
viewsari:textchunk_14291,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-303,viewsari:position-selector_14291
