"instance_id","rdf:type","rdf_type_2","rdfs:label","frbr:is part of","frbr:has embodiment","rdfs:seeAlso","page_number","biography_slug","vol","level"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_96","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 96","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_96","","96","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_96","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 96","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_96","96","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_97","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 97","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_97","","97","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_97","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 97","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_97","97","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_98","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 98","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_98","","98","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_98","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 98","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_98","98","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_99","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 99","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_99","","99","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_99","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 99","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_99","99","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_100","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 100","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_100","","100","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_100","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 100","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_100","100","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_101","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 101","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_101","","101","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_101","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 101","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_101","101","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_102","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 102","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_102","","102","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_102","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 102","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_102","102","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_103","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 103","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_103","","103","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_103","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 103","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_103","103","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_104","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 104","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_104","","104","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_104","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 104","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_104","104","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_105","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 105","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_105","","105","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_105","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 105","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_105","105","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_106","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 106","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_106","","106","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_106","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 106","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_106","106","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_107","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 107","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_107","","107","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_107","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 107","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_107","107","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_108","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 108","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_108","","108","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_108","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 108","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_108","108","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_109","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 109","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_109","","109","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_109","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 109","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_109","109","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_110","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 110","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_110","","110","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_110","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 110","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_110","110","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_111","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 111","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_111","","111","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_111","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 111","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_111","111","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_112","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 112","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_112","","112","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_112","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 112","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_112","112","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_113","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 113","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_113","","113","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_113","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 113","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_113","113","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_114","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 114","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_114","","114","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_114","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 114","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_114","114","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_115","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 115","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_115","","115","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_115","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 115","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_115","115","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_116","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 116","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_116","","116","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_116","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 116","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_116","116","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_117","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 117","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_117","","117","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_117","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 117","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_117","117","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_118","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 118","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_118","","118","michelangelo","9","expression"
